4.200000000000000000e+01,3.600000000000000000e+01
7.000000000000000000e+00,3.000000000000000000e+00
2.000000000000000000e+00,3.000000000000000000e+00
2.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00

7.800000000000000000e+01,7.200000000000000000e+01
1.700000000000000000e+01,1.400000000000000000e+01
8.000000000000000000e+00,4.000000000000000000e+00
2.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00

1.100000000000000000e+02,1.090000000000000000e+02
3.100000000000000000e+01,2.400000000000000000e+01
9.000000000000000000e+00,1.000000000000000000e+01
2.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00

1.430000000000000000e+02,1.480000000000000000e+02
4.100000000000000000e+01,3.700000000000000000e+01
1.000000000000000000e+01,1.400000000000000000e+01
2.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00

1.860000000000000000e+02,1.860000000000000000e+02
5.100000000000000000e+01,4.600000000000000000e+01
1.000000000000000000e+01,1.400000000000000000e+01
2.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00

2.170000000000000000e+02,2.220000000000000000e+02
6.000000000000000000e+01,5.500000000000000000e+01
1.200000000000000000e+01,2.200000000000000000e+01
7.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00

2.500000000000000000e+02,2.630000000000000000e+02
7.300000000000000000e+01,6.600000000000000000e+01
1.400000000000000000e+01,2.200000000000000000e+01
7.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00

2.930000000000000000e+02,2.960000000000000000e+02
8.200000000000000000e+01,7.500000000000000000e+01
1.600000000000000000e+01,2.400000000000000000e+01
8.000000000000000000e+00,2.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00

3.310000000000000000e+02,3.280000000000000000e+02
9.300000000000000000e+01,8.400000000000000000e+01
2.000000000000000000e+01,2.700000000000000000e+01
1.000000000000000000e+01,3.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00

3.700000000000000000e+02,3.750000000000000000e+02
1.000000000000000000e+02,8.600000000000000000e+01
2.200000000000000000e+01,2.900000000000000000e+01
1.100000000000000000e+01,3.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00

4.120000000000000000e+02,4.130000000000000000e+02
1.080000000000000000e+02,9.400000000000000000e+01
2.300000000000000000e+01,3.100000000000000000e+01
1.200000000000000000e+01,3.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00

4.380000000000000000e+02,4.550000000000000000e+02
1.180000000000000000e+02,1.030000000000000000e+02
2.700000000000000000e+01,3.300000000000000000e+01
1.300000000000000000e+01,5.000000000000000000e+00
3.000000000000000000e+00,2.000000000000000000e+00
2.000000000000000000e+00,1.000000000000000000e+00

4.600000000000000000e+02,4.940000000000000000e+02
1.310000000000000000e+02,1.160000000000000000e+02
3.400000000000000000e+01,3.800000000000000000e+01
1.400000000000000000e+01,5.000000000000000000e+00
3.000000000000000000e+00,2.000000000000000000e+00
2.000000000000000000e+00,1.000000000000000000e+00

5.020000000000000000e+02,5.390000000000000000e+02
1.390000000000000000e+02,1.210000000000000000e+02
3.400000000000000000e+01,3.800000000000000000e+01
1.400000000000000000e+01,5.000000000000000000e+00
3.000000000000000000e+00,2.000000000000000000e+00
2.000000000000000000e+00,1.000000000000000000e+00

5.560000000000000000e+02,5.770000000000000000e+02
1.410000000000000000e+02,1.250000000000000000e+02
3.400000000000000000e+01,3.900000000000000000e+01
1.400000000000000000e+01,6.000000000000000000e+00
3.000000000000000000e+00,2.000000000000000000e+00
2.000000000000000000e+00,1.000000000000000000e+00

5.870000000000000000e+02,6.220000000000000000e+02
1.480000000000000000e+02,1.340000000000000000e+02
3.700000000000000000e+01,4.200000000000000000e+01
1.600000000000000000e+01,6.000000000000000000e+00
3.000000000000000000e+00,2.000000000000000000e+00
2.000000000000000000e+00,1.000000000000000000e+00

6.240000000000000000e+02,6.620000000000000000e+02
1.600000000000000000e+02,1.440000000000000000e+02
3.800000000000000000e+01,4.200000000000000000e+01
1.600000000000000000e+01,6.000000000000000000e+00
3.000000000000000000e+00,2.000000000000000000e+00
2.000000000000000000e+00,1.000000000000000000e+00

6.650000000000000000e+02,6.950000000000000000e+02
1.700000000000000000e+02,1.550000000000000000e+02
4.200000000000000000e+01,4.300000000000000000e+01
1.600000000000000000e+01,6.000000000000000000e+00
3.000000000000000000e+00,2.000000000000000000e+00
2.000000000000000000e+00,1.000000000000000000e+00

6.960000000000000000e+02,7.350000000000000000e+02
1.810000000000000000e+02,1.680000000000000000e+02
4.500000000000000000e+01,4.500000000000000000e+01
1.600000000000000000e+01,6.000000000000000000e+00
3.000000000000000000e+00,2.000000000000000000e+00
2.000000000000000000e+00,1.000000000000000000e+00

7.280000000000000000e+02,7.770000000000000000e+02
1.930000000000000000e+02,1.780000000000000000e+02
4.800000000000000000e+01,4.600000000000000000e+01
1.600000000000000000e+01,6.000000000000000000e+00
3.000000000000000000e+00,2.000000000000000000e+00
2.000000000000000000e+00,1.000000000000000000e+00

7.550000000000000000e+02,8.190000000000000000e+02
2.060000000000000000e+02,1.900000000000000000e+02
5.000000000000000000e+01,4.900000000000000000e+01
1.700000000000000000e+01,6.000000000000000000e+00
3.000000000000000000e+00,2.000000000000000000e+00
2.000000000000000000e+00,1.000000000000000000e+00

7.820000000000000000e+02,8.610000000000000000e+02
2.160000000000000000e+02,2.020000000000000000e+02
5.300000000000000000e+01,5.100000000000000000e+01
1.800000000000000000e+01,7.000000000000000000e+00
